User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002281,P00110542,M,46-50,11,A,4+,0,8,,,9999
1001182,P00323742,M,0-17,10,B,3,0,8,,,8049
1002795,P00188442,M,51-55,13,C,4+,1,5,7.0,,8716
1002907,P00131542,F,36-45,5,A,4+,0,8,12.0,,4079
1005598,P00294242,M,18-25,4,C,1,0,4,5.0,,765
1000929,P00128242,M,26-35,15,A,1,0,5,12.0,14.0,7049
1002316,P00156442,M,36-45,0,B,0,0,8,,,7757
1005626,P00226842,M,55+,16,B,3,0,11,,,2947
1005087,P00310042,F,26-35,6,B,1,1,5,8.0,,3699
1001700,P00206442,M,26-35,20,B,4+,0,1,5.0,9.0,7834
1000802,P00140742,M,26-35,16,B,1,0,1,15.0,,15407
1001475,P00171842,F,26-35,2,B,3,0,8,14.0,,6110
1000424,P00319742,M,26-35,17,A,3,0,8,,,6131
1003386,P00303742,M,18-25,4,B,3,0,8,,,5917
1001294,P00108542,F,51-55,20,B,4+,1,5,8.0,14.0,5181
1004647,P00286142,M,36-45,20,B,1,1,16,,,16699
1005109,P00100842,F,46-50,6,C,2,1,5,,,8780
1003829,P00324942,F,26-35,1,B,1,0,5,,,6973
1002079,P00276442,M,0-17,10,C,3,0,11,16.0,,3051
1003171,P00319142,F,51-55,3,B,1,1,5,14.0,,3647
1003438,P00134342,F,26-35,0,C,0,1,5,,,3759
1000353,P00080642,F,36-45,7,C,1,1,1,16.0,,15804
1002523,P00029842,M,26-35,17,B,0,0,8,,,7953
1003822,P00230942,M,46-50,20,C,1,0,5,14.0,,3430
1002887,P00277642,M,26-35,3,B,3,1,2,3.0,10.0,9673
1004662,P00042742,F,18-25,4,B,1,1,5,14.0,,6921
1000656,P00331242,F,46-50,16,C,3,1,12,17.0,,1757
1001835,P00008842,M,26-35,19,B,3,0,1,16.0,,11591
1000245,P00016342,M,36-45,16,B,0,0,1,2.0,8.0,7712
1001873,P00270842,M,36-45,7,B,2,0,5,,,5196
1000352,P00242442,M,18-25,4,A,0,0,1,,,12011
1000312,P00131742,F,51-55,2,B,0,0,8,,,7802
1004884,P00205942,M,36-45,14,B,1,0,5,8.0,14.0,7093
1003539,P0095842,F,26-35,4,A,1,1,3,4.0,12.0,13421
1001749,P00271942,M,26-35,2,B,1,1,5,8.0,,5146
1000229,P00306042,M,18-25,10,C,1,0,2,8.0,,6908
1000809,P00230342,M,26-35,17,C,1,0,5,14.0,,8728
1002652,P00077042,M,36-45,20,C,2,1,5,,,1806
1004726,P00027442,F,36-45,16,C,2,1,8,16.0,,8060
1003678,P00243942,M,26-35,0,A,0,0,1,2.0,15.0,19687
1003024,P00070042,M,36-45,17,A,4+,0,1,2.0,16.0,19139
1005178,P00245642,M,51-55,0,C,1,1,5,11.0,12.0,5169
1004791,P00326742,M,18-25,4,A,2,0,11,,,4607
1002122,P00058042,M,36-45,12,C,4+,1,8,16.0,,9828
1005458,P00108542,F,18-25,2,A,1,0,5,8.0,14.0,8800
1004788,P00329242,M,36-45,7,B,4+,0,5,14.0,,3473
1000149,P00182742,M,26-35,1,B,2,1,1,2.0,14.0,15494
1002323,P00119642,M,36-45,3,B,1,1,1,2.0,8.0,15796
1005157,P00202242,M,36-45,1,C,2,1,10,16.0,,23863
1002103,P00330342,M,36-45,12,C,0,0,5,11.0,16.0,7141
1000843,P00010242,M,26-35,7,B,2,1,5,,,8605
1003201,P00234842,M,46-50,7,B,0,1,5,6.0,16.0,8584
1003539,P00053042,F,26-35,4,A,1,1,5,14.0,16.0,7064
1001701,P00370853,F,26-35,4,B,1,0,19,,,14
1001202,P00036742,M,36-45,12,B,0,0,1,16.0,,11831
1002909,P00151142,M,26-35,7,A,1,0,6,16.0,,12684
1001279,P00023142,M,36-45,1,A,2,0,5,14.0,,3740
1000890,P00252442,M,18-25,4,C,4+,0,8,,,4101
1000412,P00329342,M,36-45,15,A,1,1,5,,,8625
1005797,P00049942,M,26-35,7,A,4+,1,11,15.0,,4687
1005044,P00249342,F,36-45,6,C,0,1,5,,,8767
1004621,P00090942,M,26-35,4,C,2,1,1,2.0,14.0,15886
1003261,P00072442,M,46-50,20,B,1,1,2,,,6644
1004940,P00215542,F,51-55,11,B,1,0,1,,,11537
1003045,P00140742,M,46-50,1,B,2,1,1,15.0,,8315
1004473,P00244042,M,36-45,1,B,3,0,1,2.0,15.0,15737
1003389,P00223142,M,18-25,0,A,0,0,5,,,5259
1005432,P00111842,M,55+,13,C,3,1,8,,,8029
1004783,P00025442,M,26-35,0,A,4+,0,1,2.0,9.0,19368
1005872,P00148542,M,26-35,17,C,1,1,1,16.0,17.0,11897
1005548,P00271142,F,18-25,4,A,4+,0,5,,,7188
1001789,P00370342,M,0-17,10,C,2,0,8,,,9736
1003695,P00035542,M,26-35,2,A,2,0,3,4.0,12.0,11040
1001502,P00079742,M,18-25,4,C,3,0,1,2.0,15.0,11837
1004285,P00078642,M,36-45,0,B,3,0,4,5.0,,2801
1003052,P00183042,M,36-45,12,B,0,1,15,16.0,,21215
1003075,P00265242,F,26-35,11,C,2,1,5,8.0,,8576
1005273,P00089242,M,55+,20,B,3,1,2,5.0,,9529
1003562,P00180242,F,26-35,6,B,4+,0,11,,,3218
1002426,P00025942,M,55+,0,C,1,1,8,14.0,,9970
1001407,P00002542,F,36-45,15,A,1,1,8,14.0,,7926
1004538,P00288642,M,26-35,12,C,1,1,16,,,8126
1005438,P00371644,M,26-35,14,C,4+,0,20,,,253
1000272,P00221542,M,18-25,0,A,1,0,5,15.0,,6865
1001337,P00074142,M,55+,17,C,1,1,3,4.0,12.0,5594
1003852,P00265242,M,51-55,16,B,4+,1,5,8.0,,8661
1004647,P00372445,M,36-45,20,B,1,1,20,,,604
1005394,P00206442,M,18-25,0,A,2,0,1,5.0,9.0,7628
1005544,P00255942,M,26-35,15,B,4+,1,1,16.0,,15625
1002826,P00120142,M,36-45,12,A,4+,1,5,,,5435
1002322,P00014542,F,55+,13,A,2,1,8,,,7825
1003423,P00205642,M,26-35,7,C,2,0,5,8.0,,5146
1001494,P00368242,M,26-35,17,C,3,1,5,11.0,,7135
1005788,P00112142,M,26-35,0,A,4+,0,1,2.0,14.0,19298
1002905,P00114942,M,36-45,17,B,1,0,1,15.0,16.0,19071
1001962,P00009242,F,18-25,1,B,0,1,8,,,6029
1002875,P00114942,M,26-35,2,B,3,1,1,15.0,16.0,19126
1001954,P00033642,M,26-35,16,C,1,0,5,8.0,,8805
1003824,P00295942,M,26-35,17,A,3,1,2,5.0,15.0,12950
1004005,P00173842,M,36-45,7,C,3,0,1,2.0,15.0,19694
1000739,P00147942,M,36-45,12,C,3,0,1,16.0,,19380
1001317,P00212542,M,46-50,7,B,3,1,8,14.0,,5848
1003348,P00128942,M,46-50,16,C,4+,1,1,11.0,,15541
1004748,P00050742,M,46-50,16,B,3,0,5,,,5232
1004526,P00349342,M,26-35,20,B,2,1,8,,,7898
1005788,P00226542,M,26-35,0,A,4+,0,1,5.0,,11820
1004302,P00016042,M,51-55,1,C,1,0,1,16.0,,15497
1004627,P00228642,M,55+,1,C,1,1,5,18.0,,5332
1003644,P00152742,F,26-35,11,A,2,1,5,,,8643
1003615,P00258742,M,26-35,17,C,2,0,5,,,5349
1000466,P00015942,M,26-35,5,A,2,0,6,10.0,13.0,16175
1003718,P00002142,M,51-55,17,C,1,0,1,5.0,8.0,11390
1005754,P00196642,F,18-25,1,A,2,0,8,14.0,,6175
1003808,P00302542,M,26-35,7,A,2,1,5,,,1770
1000425,P00117442,M,26-35,12,B,1,1,5,14.0,,6924
1003591,P00059442,M,36-45,6,C,1,0,6,8.0,16.0,20209
1002745,P00192042,F,36-45,1,C,1,0,5,9.0,14.0,7175
1001912,P00331242,M,26-35,4,A,1,1,12,17.0,,1094
1004773,P00031042,M,46-50,1,C,4+,1,8,,,10026
1003992,P00285042,M,26-35,4,B,1,0,16,,,16159
1003745,P00036342,F,26-35,9,C,4+,0,5,8.0,,5314
1005600,P00085242,F,46-50,0,C,1,0,8,14.0,17.0,9906
1000652,P00078142,M,18-25,20,C,3,0,8,16.0,,4054
1000299,P00110142,M,26-35,12,C,4+,0,7,,,16466
1004728,P00303842,M,26-35,19,B,3,0,5,8.0,14.0,5209
1005131,P00160042,F,26-35,1,B,3,0,1,13.0,16.0,11627
1004449,P00351042,M,26-35,12,C,4+,1,5,,,6919
1001203,P00082242,F,26-35,1,A,3,0,11,,,4571
1004746,P00014542,M,51-55,1,C,3,1,8,,,9741
1003690,P00001042,M,18-25,0,B,2,0,1,2.0,16.0,15682
1003362,P00303842,F,26-35,0,C,2,1,5,8.0,14.0,5349
1000044,P00085242,M,46-50,17,B,3,1,8,14.0,17.0,5854
1005530,P00173842,F,18-25,4,B,0,0,1,2.0,15.0,11834
1006016,P00085242,M,46-50,1,B,1,1,8,14.0,17.0,5886
1001920,P00338942,F,36-45,7,B,1,0,1,8.0,17.0,15848
1003096,P00233842,F,46-50,3,C,1,1,1,15.0,,15853
1001334,P00285842,M,51-55,7,C,0,1,5,,,6881
1001418,P00038442,M,18-25,4,A,1,1,1,,,7592
1004021,P00182542,M,51-55,20,B,1,1,5,11.0,,8864
1002402,P00227642,M,46-50,17,B,4+,0,1,5.0,14.0,8204
1001345,P00275142,F,26-35,2,C,1,1,5,8.0,,8768
1005251,P00242342,F,26-35,17,A,1,1,8,,,7911
1002184,P00295942,M,18-25,4,C,2,0,2,5.0,15.0,13152
1005530,P00253542,F,18-25,4,B,0,0,8,,,9977
1002106,P0096142,F,18-25,20,A,3,1,3,4.0,,2643
1000687,P00156442,F,26-35,7,C,4+,0,8,,,8033
1000843,P00120642,M,26-35,7,B,2,1,5,,,6970
1001448,P00037842,F,26-35,3,A,1,0,1,5.0,,11596
1002523,P00249642,M,26-35,17,B,0,0,3,5.0,,7957
1001222,P00249642,M,36-45,0,C,4+,0,3,5.0,,8112
1004852,P00188542,M,36-45,0,C,3,1,5,8.0,14.0,7132
1003824,P00118142,M,26-35,17,A,3,1,8,17.0,,5846
1001902,P00332242,M,26-35,19,C,1,0,1,16.0,,15222
1001141,P00030642,F,26-35,3,B,1,1,8,,,7858
1001340,P00233442,M,26-35,7,A,2,0,1,2.0,15.0,4124
1004434,P00018942,F,36-45,7,A,1,0,8,,,7875
1000258,P00161942,M,26-35,7,C,0,1,5,8.0,,3719
1001339,P00259042,M,36-45,18,C,2,0,5,,,1739
1005534,P00227842,M,46-50,16,C,3,1,2,5.0,,16010
1001675,P00217242,F,26-35,6,B,1,1,1,15.0,,11578
1003106,P00265242,M,26-35,0,C,4+,0,5,8.0,,8707
1002063,P00234842,M,26-35,4,A,3,0,5,6.0,16.0,5401
1004425,P00073942,M,36-45,7,B,1,0,8,,,5870
1003756,P00288542,M,18-25,12,B,4+,0,8,,,7998
1005153,P00318742,M,26-35,7,B,3,0,1,8.0,,11379
1001389,P00129542,M,26-35,17,B,4+,1,8,14.0,,4083
1003792,P00351142,M,26-35,6,A,1,0,1,8.0,17.0,18993
1005501,P00285842,M,26-35,2,A,3,0,5,,,8885
1004661,P00090942,M,46-50,15,B,4+,1,1,2.0,14.0,15472
1004053,P00243942,M,26-35,18,B,1,0,1,2.0,15.0,15816
1004975,P00294142,M,36-45,0,C,3,0,5,8.0,15.0,3536
1000192,P0095642,M,18-25,1,B,2,0,5,,,3434
1000958,P00331442,M,36-45,2,C,3,0,8,,,7776
1001097,P00150342,M,18-25,17,A,4+,0,8,14.0,,8035
1000989,P00365842,M,51-55,0,C,4+,1,8,,,4172
1004004,P00074442,M,51-55,0,C,1,1,1,16.0,,11685
1000862,P00215942,M,36-45,7,A,0,1,8,,,8019
1005632,P00140742,F,18-25,4,C,2,0,1,15.0,,19366
1004942,P00151742,M,46-50,12,B,3,1,8,15.0,16.0,9708
1002402,P00218442,M,46-50,17,B,4+,0,1,,,12053
1000631,P00255542,M,36-45,17,C,3,1,5,,,8800
1003411,P00110842,M,18-25,4,A,4+,0,1,2.0,5.0,7927
1000199,P00297942,M,18-25,4,B,1,0,8,,,7913
1003462,P00003442,F,26-35,4,B,3,0,4,5.0,8.0,2150
1001462,P00110842,M,36-45,16,B,2,1,1,2.0,5.0,15910
1001983,P00174242,M,26-35,14,A,3,0,15,16.0,,12713
1003693,P00194042,M,26-35,15,B,1,1,8,11.0,,5905
1001050,P00236342,M,26-35,1,B,1,0,5,14.0,,5268
1002634,P00308242,M,55+,1,A,3,1,5,8.0,14.0,8666
1003051,P00190742,M,18-25,17,B,0,0,3,4.0,9.0,10830
1001546,P00358442,M,26-35,4,A,4+,1,1,15.0,,12057
1001376,P00249642,F,46-50,1,C,1,1,3,5.0,,7983
1005795,P00297642,M,26-35,1,A,1,1,8,,,8123
1001150,P00104942,F,26-35,20,A,1,0,5,,,5421
1002951,P00010842,F,36-45,14,B,0,1,8,16.0,,9927
1002738,P00118042,F,51-55,2,B,1,1,8,,,9793
1002670,P00086342,M,36-45,6,B,1,0,8,,,9965
1005924,P00037042,M,36-45,0,B,0,1,1,15.0,,11826
1005329,P00298442,F,26-35,5,B,1,0,16,,,16539
1001426,P00036842,M,18-25,14,B,3,0,1,14.0,16.0,11396
1003841,P00113742,M,46-50,18,A,4+,0,5,14.0,,7071
1003209,P00370853,M,26-35,0,C,3,0,19,,,37
1002168,P00003942,M,0-17,10,B,4+,0,5,14.0,,8582
1002179,P00230842,F,26-35,0,C,1,1,8,,,8086
1001161,P00179342,M,26-35,0,A,1,0,11,,,4691
1004892,P00029242,M,26-35,12,A,1,0,8,,,7960
1001266,P00003642,M,26-35,4,B,0,1,8,,,7830
1004224,P00277642,F,46-50,1,C,1,1,2,3.0,10.0,16364
1000604,P00080342,M,46-50,17,C,2,1,1,6.0,8.0,15785
1002824,P00156442,M,18-25,4,C,3,0,8,,,6201
1005730,P0099242,M,18-25,0,A,3,0,8,14.0,,6076
1003219,P00276542,F,18-25,4,C,1,0,8,,,7834
1001845,P00178742,M,26-35,2,B,3,1,5,,,8684
1001880,P00177842,M,36-45,0,B,3,1,8,,,7769
1000016,P00238542,F,36-45,0,C,0,1,5,14.0,,7135
1000242,P00267342,F,18-25,4,A,3,0,1,2.0,5.0,8223
1005747,P00216242,M,26-35,0,B,4+,1,3,4.0,5.0,5334
1000270,P00367042,M,51-55,14,B,2,1,8,,,6015
1002624,P00184142,F,36-45,0,A,1,1,8,14.0,,10081
1005110,P00112142,M,36-45,15,C,4+,1,1,2.0,14.0,19291
1002756,P00303442,M,18-25,4,C,2,0,1,8.0,14.0,11398
1003683,P00345842,M,26-35,2,B,3,1,2,8.0,14.0,3218
1002030,P00071442,M,26-35,4,B,1,0,15,17.0,,20850
1004122,P00355142,M,18-25,19,C,4+,0,1,15.0,,11486
1004928,P00241142,F,26-35,3,A,4+,0,8,,,7813
1001737,P00048942,M,36-45,20,B,3,0,1,4.0,,8014
1001899,P00302942,F,46-50,6,A,1,1,8,,,4255
1003597,P00216142,M,26-35,17,C,1,1,1,16.0,,19584
1002010,P00251842,M,18-25,4,B,0,0,1,15.0,16.0,3858
1000929,P00303342,M,26-35,15,A,1,0,1,16.0,,15755
1001925,P00255842,M,51-55,7,B,1,0,16,,,16869
1001448,P00139542,F,26-35,3,A,1,0,5,,,7060
1004430,P00057742,F,26-35,0,B,1,0,2,8.0,18.0,6551
1005837,P00084242,M,26-35,7,B,0,1,8,14.0,,8083
1000533,P00295942,M,26-35,12,A,1,0,2,5.0,15.0,9772
1003507,P00031042,M,26-35,0,A,3,0,8,,,9984
1004034,P00346242,M,26-35,0,C,1,1,1,15.0,,11439
1004277,P00022442,M,36-45,16,A,0,0,8,16.0,,7816
1006029,P00242742,F,26-35,1,C,1,1,1,2.0,9.0,11656
1001168,P00001142,F,26-35,0,A,1,1,5,8.0,14.0,6928
1004436,P00249842,M,26-35,12,C,1,0,8,,,7998
1004563,P00129642,F,26-35,6,A,0,1,5,,,8798
1001172,P00338442,F,26-35,0,A,2,1,1,16.0,,15738
1004150,P00246842,M,26-35,0,B,3,0,17,,,10223
1001019,P00220042,M,36-45,1,A,4+,1,5,8.0,,1898
1001904,P00221642,M,18-25,1,B,4+,0,5,15.0,,3467
1001266,P00122642,M,26-35,4,B,0,1,11,,,1577
1000839,P00230242,M,26-35,0,A,2,0,3,15.0,,13630
1000900,P00214442,F,55+,13,C,2,1,8,,,8132
1005897,P00085342,M,26-35,20,C,3,1,10,13.0,,23946
1005776,P00162242,M,18-25,12,B,3,1,1,8.0,,15514
1001741,P00011742,M,36-45,7,A,4+,1,8,,,9712
1000854,P00170342,F,26-35,16,B,1,0,1,15.0,,3848
1005517,P00175342,M,55+,0,C,2,1,12,,,1079
1002185,P00297742,M,46-50,17,C,2,1,8,17.0,,10019
1004064,P00207942,M,46-50,0,A,1,1,6,8.0,,8502
1003626,P00003942,M,26-35,17,B,3,0,5,14.0,,5158
1003579,P00125942,M,18-25,0,C,2,0,1,2.0,15.0,15461
1005256,P00302542,M,26-35,16,B,4+,1,5,,,3768
1002073,P00243442,F,18-25,4,B,4+,0,11,,,1584
1004887,P00100842,M,18-25,2,B,1,1,5,,,8846
1005270,P00112742,M,26-35,12,C,3,1,2,14.0,,15989
1005611,P00128942,F,36-45,7,C,1,0,1,11.0,,19246
1005625,P00285342,M,26-35,1,C,3,1,5,8.0,,7125
1001546,P00042142,M,26-35,4,A,4+,1,1,2.0,6.0,12035
1001117,P00086442,M,18-25,14,B,3,0,8,13.0,15.0,10069
1001776,P00145042,M,26-35,0,B,4+,1,1,2.0,5.0,15718
1001916,P00119642,M,46-50,7,B,0,0,1,2.0,8.0,11401
1002565,P00221442,M,36-45,5,C,3,0,1,2.0,5.0,15442
1000817,P00031842,M,18-25,4,B,2,0,1,5.0,12.0,12109
1004510,P00173842,M,46-50,7,A,4+,1,1,2.0,15.0,8104
1001214,P00352942,M,55+,13,C,1,1,1,2.0,,7802
1004591,P00036842,M,26-35,15,A,3,0,1,14.0,16.0,15687
1001137,P00331842,M,18-25,4,B,4+,0,16,,,16525
1005011,P00155242,M,18-25,4,B,1,0,3,4.0,12.0,10710
1002016,P00201442,F,55+,2,C,2,1,1,6.0,8.0,15247
1005315,P00213242,M,26-35,12,A,1,1,5,8.0,,8607
1004271,P00138442,M,36-45,7,B,2,0,1,2.0,16.0,4053
1003012,P00050742,M,26-35,12,C,1,1,5,,,3470
1003900,P00048142,F,26-35,14,B,2,1,1,16.0,,11461
1001639,P00181542,M,26-35,17,B,1,0,11,16.0,,4480
1002351,P00247042,F,26-35,0,B,4+,0,5,14.0,,5481
1004004,P00030842,M,51-55,0,C,1,1,1,2.0,15.0,19269
1003851,P00248142,M,26-35,12,A,0,0,5,,,5337
1001778,P00028542,M,18-25,4,B,1,0,6,8.0,14.0,20157
1000042,P00193742,M,26-35,8,C,0,1,8,15.0,,6041
1005163,P00230642,M,46-50,6,B,1,1,5,,,7113
1005302,P00264042,F,0-17,10,A,1,0,4,,,2080
1001897,P00075542,F,51-55,2,A,1,1,8,13.0,,7940
1004690,P00249142,F,0-17,10,C,3,0,5,,,8655
1000355,P00145042,M,18-25,3,B,2,0,1,2.0,5.0,15220
1003311,P00111742,M,26-35,4,A,4+,0,15,,,12543
1000461,P00118142,M,51-55,7,B,0,0,8,17.0,,9772
1001128,P00352142,M,26-35,1,A,2,0,1,6.0,16.0,8188
1005193,P00242742,M,36-45,12,B,2,1,1,2.0,9.0,15574
1001182,P00288042,M,0-17,10,B,3,0,8,,,7848
1000261,P00157642,M,26-35,20,A,4+,0,1,14.0,16.0,7855
1003032,P00342642,M,26-35,0,A,1,1,1,5.0,,11902
1000687,P00350642,F,26-35,7,C,4+,0,8,,,9947
1003232,P00302442,M,36-45,12,C,4+,0,5,6.0,,5250
1005638,P00225142,M,18-25,1,C,0,0,8,14.0,,7785
1004437,P00173842,F,36-45,5,B,1,0,1,2.0,15.0,19580
1004122,P00166742,M,18-25,19,C,4+,0,5,16.0,,7014
1005367,P00144642,M,18-25,4,A,1,0,1,15.0,16.0,3867
1003032,P00318742,M,26-35,0,A,1,1,1,8.0,,19452
1005627,P00258942,M,26-35,0,A,4+,1,5,11.0,,5244
1002038,P00278242,F,46-50,1,B,3,1,1,,,11650
1000767,P00002342,M,26-35,12,C,1,0,16,,,16257
1001899,P00297742,F,46-50,6,A,1,1,8,17.0,,7975
1003824,P00288342,M,26-35,17,A,3,1,8,,,5987
1001851,P00024142,M,26-35,19,B,4+,1,8,9.0,14.0,8110
1002085,P00068942,M,18-25,0,C,4+,0,5,,,7137
1000549,P00368042,M,26-35,6,A,3,0,2,15.0,,13320
1004942,P00323542,M,46-50,12,B,3,1,8,18.0,,10024
1004632,P00113342,M,26-35,0,C,0,0,1,8.0,17.0,15743
1004012,P00157542,M,18-25,4,C,0,0,8,14.0,,6162
1002885,P00259342,F,18-25,1,A,2,0,5,9.0,,6897
1003358,P00133742,F,26-35,1,B,3,0,5,14.0,,7120
1003158,P00345742,M,26-35,15,B,1,0,1,2.0,15.0,15255
1002436,P00223542,M,26-35,7,B,2,0,1,8.0,17.0,11669
1002638,P00217442,M,26-35,14,B,2,0,1,2.0,11.0,11406
1004771,P00112242,F,26-35,4,A,0,0,5,8.0,14.0,8853
1003248,P00116842,F,26-35,7,B,3,0,2,5.0,8.0,13269
1000156,P00370293,F,46-50,7,C,4+,1,19,,,25
1004049,P00221142,M,46-50,11,A,3,1,1,,,19587
1003476,P00118142,M,51-55,0,B,2,1,8,17.0,,9876
1004475,P00356042,M,18-25,4,C,1,1,1,15.0,,7641
1003328,P00129542,M,55+,19,C,2,1,8,14.0,,5974
1004078,P00294542,M,26-35,15,C,0,0,8,,,8001
1003488,P00191442,M,46-50,17,B,3,1,1,2.0,15.0,11573
1004448,P00332442,M,26-35,14,A,0,0,16,,,12535
1002559,P00130742,M,18-25,10,C,2,0,1,14.0,17.0,15160
1003630,P00040742,M,18-25,4,B,2,0,1,5.0,,8123
1001767,P00115342,M,26-35,20,C,1,0,5,8.0,14.0,8824
1003825,P00174442,M,18-25,1,B,0,0,5,,,5311
1002857,P00128742,M,26-35,0,B,2,0,1,,,11580
1001216,P00090942,M,26-35,2,A,1,1,1,2.0,14.0,19392
1003280,P00241542,M,26-35,7,B,1,0,1,6.0,,7854
1003601,P00324742,F,36-45,3,B,0,0,2,9.0,14.0,13260
1000647,P00053142,M,36-45,12,B,1,1,1,,,15299
1004140,P00142942,M,26-35,0,B,4+,0,1,2.0,16.0,15260
1005186,P00218342,M,36-45,12,C,2,0,5,,,5360
1000737,P00005042,M,0-17,19,A,2,0,6,16.0,,16034
1004310,P00354442,M,26-35,4,C,2,1,5,,,8773
1001141,P00190342,F,26-35,3,B,1,1,4,12.0,,2154
1004942,P00032842,M,46-50,12,B,3,1,8,,,6066
1001680,P00065642,M,26-35,20,A,3,1,15,,,17148
1005087,P00355642,F,26-35,6,B,1,1,16,,,16428
1006025,P00004842,F,26-35,1,B,1,0,3,4.0,12.0,10958
1000122,P00241542,F,18-25,4,C,1,0,1,6.0,,15639
1000850,P00200142,M,36-45,0,A,3,1,16,,,12279
1001230,P00225842,M,26-35,11,B,2,0,2,4.0,15.0,6612
1001875,P00307642,M,36-45,12,A,2,0,5,6.0,,6922
1003989,P00259342,M,51-55,12,A,0,1,5,9.0,,8783
1000817,P00145042,M,18-25,4,B,2,0,1,2.0,5.0,15422
1002656,P00044442,M,55+,13,C,2,1,1,16.0,,19374
1000127,P00117942,F,46-50,3,C,1,1,5,15.0,,8684
1000087,P00042542,M,26-35,14,C,2,0,1,5.0,,4490
1004673,P00121342,M,36-45,16,B,2,1,1,5.0,18.0,19257
1002233,P00257542,F,36-45,3,B,2,1,5,,,5261
1002304,P00144642,M,46-50,12,B,2,1,1,15.0,16.0,15901
1005843,P00084342,M,36-45,1,C,2,0,13,16.0,,216
1001939,P00001142,F,36-45,2,C,3,0,5,8.0,14.0,6981
1004478,P00196142,M,0-17,12,A,1,0,3,4.0,5.0,8328
1004903,P00348942,M,36-45,12,C,4+,1,8,13.0,,6131
1002248,P00364842,F,36-45,12,C,2,0,5,16.0,,2047
1003433,P00250242,M,18-25,12,A,1,0,5,,,1961
1005501,P00057242,M,26-35,2,A,3,0,5,,,3706
1002986,P00058042,M,26-35,4,A,2,1,8,16.0,,9777
1003416,P00166742,M,26-35,12,B,4+,1,5,16.0,,8607
1004954,P00108542,M,46-50,0,C,3,1,5,8.0,14.0,8896
1005607,P00372445,M,18-25,4,C,2,0,20,,,479
1003476,P00100842,M,51-55,0,B,2,1,5,,,8654
1001209,P00327442,M,36-45,7,C,1,1,5,8.0,,5345
1000911,P00154642,M,51-55,0,B,3,1,8,,,8053
1000161,P00064942,M,46-50,16,C,4+,1,8,,,10062
1001806,P00046742,M,18-25,4,B,1,0,1,2.0,15.0,15806
1003308,P00053042,F,18-25,20,B,3,1,5,14.0,16.0,5349
1000922,P00142142,M,55+,16,B,2,1,1,2.0,15.0,4316
1000518,P00248742,F,36-45,12,C,4+,0,5,,,8803
1005593,P00317842,M,51-55,16,A,1,1,8,,,10009
1005621,P00052542,M,26-35,7,A,1,0,8,,,6139
1003131,P00178542,F,26-35,2,C,1,1,8,13.0,,6013
1004432,P00118642,M,26-35,12,C,1,0,1,8.0,14.0,19428
1001030,P00233442,M,26-35,7,C,2,1,1,2.0,15.0,19472
1002353,P00124842,F,36-45,9,C,3,1,11,,,7541
1003957,P00086042,M,36-45,11,B,1,0,8,14.0,17.0,9798
1001899,P00270842,F,46-50,6,A,1,1,5,,,6913
1003578,P00327242,M,51-55,3,C,0,1,5,8.0,,5235
1005788,P00193942,M,26-35,0,A,4+,0,11,,,1602
1000594,P00085242,F,55+,13,B,3,0,8,14.0,17.0,9696
1001127,P00258842,M,26-35,0,C,1,0,5,,,5333
1003681,P00357842,M,26-35,7,B,3,0,5,,,7094
1003526,P00022442,M,36-45,2,B,1,1,8,16.0,,4079
1004064,P00318742,M,46-50,0,A,1,1,1,8.0,,11462
1000533,P00039742,M,26-35,12,A,1,0,5,,,6895
1002664,P00154542,M,36-45,7,B,1,0,1,2.0,,4322
1004416,P00213742,M,18-25,4,A,3,1,8,,,9899
1001256,P00279942,M,26-35,20,B,4+,0,8,,,7927
1005994,P00046142,M,36-45,1,C,2,1,1,16.0,,15302
1004425,P00244742,M,36-45,7,B,1,0,11,,,7634
1003430,P00101942,F,46-50,1,B,1,1,8,17.0,,6088
1001860,P00127442,M,55+,16,C,1,0,1,2.0,15.0,11517
1000890,P00154642,M,18-25,4,C,4+,0,8,,,8132
1000822,P00145442,F,26-35,1,B,0,1,8,15.0,,8139
1004458,P00324442,F,26-35,4,B,1,0,11,13.0,16.0,4627
1004725,P00325742,M,36-45,5,A,2,0,2,9.0,,15993
1005049,P00370642,M,26-35,12,B,0,0,8,16.0,,7860
1005785,P00303242,F,26-35,7,B,2,1,5,8.0,,6956
1001611,P00278142,M,26-35,0,B,1,0,11,16.0,,4531
1001031,P00359242,M,36-45,16,C,2,1,1,5.0,17.0,15445
1000692,P00317942,F,26-35,0,A,0,1,8,16.0,,2027
1001473,P00243942,M,26-35,14,B,0,0,1,2.0,15.0,15241
1004140,P00281142,M,26-35,0,B,4+,0,11,15.0,,3181
1000883,P00321942,F,36-45,14,C,0,0,5,,,5179
1003547,P00116742,M,36-45,16,A,2,0,11,,,7446
1004721,P00253042,M,36-45,11,B,0,0,8,,,8005
1003916,P00088142,M,26-35,4,A,2,1,2,,,9824
1004600,P00116842,M,26-35,0,C,2,1,2,5.0,8.0,13098
1005570,P00161542,M,26-35,1,B,3,0,2,15.0,16.0,6666
1001558,P00103042,M,18-25,6,A,1,1,1,14.0,,19362
1002458,P00211142,M,26-35,7,C,3,1,5,,,3685
